71.6,48.634
71.65,48.858
71.7,49.011
71.75,49.105
71.8,49.201
71.85,49.241
71.9,49.376
71.95,49.632
72.0,49.787
72.05,49.932
72.1,50.073
72.15,50.171
72.2,50.205
72.25,50.384
72.3,50.608
72.35,50.811
72.4,50.981
72.45,51.109
72.5,51.14
72.55,51.156
72.6,51.189
72.65,51.186
72.7,51.116
72.75,51.052
72.8,50.917
72.85,50.574
72.9,50.136
72.95,49.855
73.0,49.684
73.05,49.48
73.1,49.387
73.15,49.495
73.2,49.57
73.25,49.513
73.3,49.37
73.35,49.139
73.4,48.948
73.45,48.93
73.5,49.121
73.55,49.381
73.6,49.609
73.65,49.791
73.7,49.859
73.75,49.779
73.8,49.463
73.85,49.029
73.9,48.48
73.95,48.021
74.0,47.668
74.05,47.444
74.1,47.351
74.15,47.381
74.2,47.504
74.25,47.616
74.3,47.7
74.35,47.828
74.4,47.9
74.45,47.718
74.5,47.428
74.55,47.037
74.6,46.724
74.65,46.473
74.7,46.388
74.75,46.352
74.8,46.201
74.85,45.915
74.9,45.655
74.95,45.594
75.0,45.564
75.05,45.478
75.1,45.418
75.15,45.325
75.2,45.243
75.25,45.097
75.3,44.991
75.35,44.769
75.4,44.481
75.45,44.248
75.5,44.066
75.55,43.943
75.6,43.933
75.65,43.865
75.7,43.943
75.75,43.97
75.8,43.975
75.85,44.07
75.9,44.185
75.95,44.177
76.0,44.082
76.05,43.948
76.1,43.957
76.15,43.958
76.2,43.908
76.25,43.874
76.3,43.97
76.35,44.035
76.4,43.958
76.45,43.825
76.5,43.739
76.55,43.787
76.6,43.985
76.65,44.292
76.7,44.541
76.75,44.846
76.8,45.16
76.85,45.233
76.9,45.22
76.95,45.271
77.0,45.448
77.05,45.805
77.1,46.129
77.15,46.301
77.2,46.408
77.25,46.583
77.3,46.703
77.35,46.994
77.4,47.449
77.45,47.816
77.5,48.076
77.55,48.226
77.6,48.333
77.65,48.33
77.7,48.348
77.75,48.48
77.8,48.564
77.85,48.596
77.9,48.621
77.95,48.498
78.0,48.395
78.05,48.372
78.1,48.473
78.15,48.608
78.2,48.797
78.25,48.913
78.3,49.006
78.35,49.18
78.4,49.385
78.45,49.488
78.5,49.461
78.55,49.364
78.6,49.454
78.65,49.846
78.7,50.226
78.75,50.299
78.8,50.168
78.85,50.163
78.9,50.245
78.95,50.425
79.0,50.72
79.05,51.087
79.1,51.115
79.15,51.135
79.2,51.333
79.25,51.642
79.3,52.108
79.35,52.518
79.4,52.791
79.45,52.759
79.5,52.544
79.55,52.35
79.6,52.172
79.65,52.032
79.7,51.904
79.75,51.802
79.8,51.716
79.85,51.546
79.9,51.372
79.95,51.081
80.0,50.896
80.05,50.787
80.1,50.75
80.15,50.678
80.2,50.61
80.25,50.663
80.3,50.734
80.35,50.949
80.4,51.16
80.45,51.428
80.5,51.687
80.55,51.826
80.6,51.818
80.65,51.722
80.7,51.568
80.75,51.411
80.8,51.305
80.85,51.164
80.9,50.961
80.95,50.695
81.0,50.539
81.05,50.504
81.1,50.558
81.15,50.729
81.2,51.045
81.25,51.19
81.3,51.318
81.35,51.358
81.4,51.379
81.45,51.376
81.5,51.387
81.55,51.533
81.6,51.658
81.65,51.657
81.7,51.673
81.75,51.624
81.8,51.632
81.85,51.682
81.9,51.755
81.95,51.607
82.0,51.421
82.05,51.268
82.1,51.141
82.15,51.114
82.2,51.176
82.25,51.335
82.3,51.591
82.35,51.717
82.4,51.679
82.45,51.636
82.5,51.761
82.55,51.981
82.6,51.837
82.65,51.558
